JOBID,SUBMITTED_AT,RUNNING_AT,FINISHED_AT,WAIT_DURATION,RUN_DURATION
10144,1322754998,1322755007,1322755014,9,7
10145,1322755059,1322755067,1322755069,8,2
10146,1322755129,1322755142,1322755145,13,3
10147,1322755216,1322755217,1322755220,1,3
10148,1322755332,1322755337,1322755339,5,2
10113,1322732876,1322732882,1322755447,6,22565
10149,1322755436,1322755442,1322755448,6,6
10150,1322755575,1322755577,1322755582,2,5
10151,1322755829,1322755832,1322755846,3,14
10152,1322755839,1322755847,1322755859,8,12
10115,1322733524,1322733527,1322764192,3,30665
9793,1322423984,1322423994,1322786157,10,362163
10119,1322743527,1322743532,1322789382,5,45850
10153,1322812876,1322812877,1322812901,1,24
10154,1322814609,1322814617,1322814621,8,4
10155,1322815684,1322815697,1322815702,13,5
9649,1322041636,1322069665,1322815734,28029,746069
10156,1322816429,1322816432,1322816438,3,6
10160,1322817169,1322817182,1322817188,13,6
10161,1322817512,1322817527,1322817533,15,6
10162,1322818110,1322818112,1322818117,2,5
10163,1322820424,1322820437,1322820443,13,6
10164,1322820501,1322820512,1322820518,11,6
10165,1322820591,1322820602,1322820607,11,5
9700,1322133774,1322135364,1322824691,1590,689327
10167,1322827672,1322827682,1322827688,10,6
10168,1322828891,1322828897,1322829231,6,334
10169,1322831688,1322831702,1322831703,14,1
10170,1322831737,1322831747,1322831749,10,2
10171,1322831797,1322831807,1322831813,10,6
10172,1322831848,1322831852,1322831906,4,54
10173,1322832497,1322832512,1322832574,15,62
10174,1322832912,1322832917,1322832923,5,6
10175,1322835029,1322835032,1322835038,3,6
10176,1322835193,1322835197,1322835202,4,5
9792,1322422563,1322422569,1322838945,6,416376
10177,1322844532,1322844542,1322844543,10,1
10178,1322844538,1322844542,1322844583,4,41
10179,1322844596,1322844602,1322844713,6,111
10180,1322844861,1322844872,1322845028,11,156
10181,1322845138,1322845142,1322845279,4,137
9806,1322469183,1322469189,1322848066,6,378877
10166,1322824699,1322824712,1322851242,13,26530
9905,1322570958,1322570972,1322851997,14,281025
9683,1322123377,1322124294,1322853075,917,728781
10111,1322732554,1322732567,1322898829,13,166262
10189,1322910955,1322910962,1322911079,7,117
10196,1322911134,1322911142,1322911313,8,171
10194,1322911058,1322911067,1322911356,9,289
10195,1322911061,1322911067,1322911356,6,289
10192,1322911052,1322911067,1322911376,15,309
10193,1322911056,1322911067,1322911396,11,329
10197,1322911311,1322911322,1322911452,11,130
10190,1322911046,1322911052,1322911759,6,707
10191,1322911049,1322911052,1322911758,3,706
10198,1322921569,1322921582,1322921584,13,2
10199,1322922435,1322922437,1322922440,2,3
10200,1322923081,1322923082,1322923086,1,4
10201,1322923179,1322923187,1322923191,8,4
10202,1322923533,1322923547,1322923550,14,3
10203,1322923812,1322923817,1322923821,5,4
10204,1322924115,1322924117,1322924136,2,19
10205,1322924245,1322924252,1322924256,7,4
10206,1322924729,1322924732,1322924737,3,5
10207,1322924955,1322924957,1322924969,2,12
10208,1322925156,1322925167,1322925197,11,30
10209,1322925388,1322925392,1322925396,4,4
10186,1322907919,1322907932,1322928863,13,20931
10210,1322933599,1322933612,1322933754,13,142
10211,1322934416,1322934422,1322934434,6,12
10212,1322934527,1322934542,1322934575,15,33
10214,1322934818,1322934827,1322934830,9,3
10215,1322934902,1322934917,1322934919,15,2
10216,1322934982,1322934992,1322935013,10,21
10221,1322935139,1322935142,1322935206,3,64
10222,1322935141,1322935142,1322935274,1,132
10219,1322935134,1322935142,1322935375,8,233
10220,1322935137,1322935142,1322935381,5,239
10217,1322935129,1322935142,1322935414,13,272
10218,1322935131,1322935142,1322935395,11,253
10223,1322935143,1322935157,1322935517,14,360
9789,1322404493,1322404494,1322937556,1,533062
10224,1322938385,1322938397,1322938569,12,172
10159,1322816776,1322816777,1322940405,1,123628
10225,1322940492,1322940497,1322940514,5,17
10232,1322940729,1322940737,1322940852,8,115
10226,1322940712,1322940722,1322940884,10,162
10231,1322940726,1322940737,1322940870,11,133
10229,1322940720,1322940722,1322940914,2,192
10230,1322940723,1322940737,1322940925,14,188
10227,1322940715,1322940722,1322941016,7,294
10228,1322940718,1322940722,1322941039,4,317
9710,1322144052,1322147394,1322974837,3342,827443
10185,1322907915,1322907917,1322990092,2,82175
10235,1322996027,1322996042,1322996091,15,49
10234,1322996024,1322996027,1322996166,3,139
10237,1322996189,1322996192,1322996226,3,34
10236,1322996186,1322996192,1322996286,6,94
10238,1322996427,1322996432,1322996468,5,36
10239,1322996525,1322996537,1322996537,12,0
10243,1322996606,1322996612,1322996612,6,0
10244,1322996609,1322996612,1322996612,3,0
10242,1322996602,1322996612,1322996612,10,0
10241,1322996531,1322996537,1322996687,6,150
10247,1322996765,1322996777,1322996793,12,16
10246,1322996763,1322996777,1322996806,14,29
10245,1322996760,1322996762,1322996833,2,71
10248,1322996810,1322996822,1322996832,12,10
10249,1322996849,1322996852,1322996877,3,25
10240,1322996529,1322996537,1322996894,8,357
10251,1322996969,1322996972,1322996983,3,11
10250,1322996946,1322996957,1322996979,11,22
10252,1322997118,1322997122,1322997208,4,86
10253,1322997235,1322997242,1322997264,7,22
10254,1322997816,1322997827,1322997841,11,14
10256,1322997876,1322997887,1322997917,11,30
10258,1322997881,1322997887,1322997901,6,14
10257,1322997879,1322997887,1322997904,8,17
10260,1322997961,1322997962,1322997982,1,20
10259,1322997955,1322997962,1322997984,7,22
10261,1322997973,1322997977,1322997984,4,7
10263,1322998028,1322998037,1322998049,9,12
10262,1322998007,1322998022,1322998030,15,8
10264,1322998081,1322998082,1322998114,1,32
10265,1322998084,1322998097,1322998111,13,14
10266,1322998087,1322998097,1322998106,10,9
10267,1322998090,1322998097,1322998114,7,17
10268,1322998116,1322998127,1322998135,11,8
10255,1322997873,1322997887,1322998169,14,282
10269,1322998142,1322998157,1322998169,15,12
10272,1322998230,1322998232,1322998258,2,26
10273,1322998237,1322998247,1322998268,10,21
10270,1322998224,1322998232,1322998339,8,107
10271,1322998227,1322998232,1322998360,5,128
10274,1322998572,1322998577,1322998613,5,36
10276,1322998710,1322998712,1322998726,2,14
10275,1322998701,1322998712,1322998751,11,39
10279,1322999191,1322999192,1322999223,1,31
10277,1322999186,1322999192,1322999200,6,8
10278,1322999189,1322999192,1322999205,3,13
10280,1322999194,1322999207,1322999243,13,36
10281,1322999235,1322999237,1322999241,2,4
10284,1322999243,1322999252,1322999265,9,13
10282,1322999237,1322999252,1322999261,15,9
10283,1322999240,1322999252,1322999257,12,5
10286,1322999300,1322999312,1322999319,12,7
10285,1322999298,1322999312,1322999315,14,3
10287,1322999303,1322999312,1322999318,9,6
10288,1322999307,1322999312,1322999320,5,8
10289,1322999309,1322999312,1322999321,3,9
10290,1322999312,1322999327,1322999342,15,15
10291,1323000038,1323000047,1323000066,9,19
10292,1323000406,1323000407,1323000413,1,6
10293,1323001920,1323001922,1323001926,2,4
10294,1323001924,1323001938,1323001953,14,15
10295,1323002081,1323002087,1323002087,6,0
10297,1323002219,1323002222,1323002237,3,15
10302,1323002631,1323002642,1323002643,11,1
10296,1323002143,1323002147,1323010419,4,8272
10304,1323002640,1323002642,1323058518,2,55876
10303,1323002634,1323002642,1323060017,8,57375
10301,1323002629,1323002642,1323060263,13,57621
10309,1323002654,1323002657,1323061403,3,58746
10314,1323072713,1323072722,1323072725,9,3
10315,1323072826,1323072827,1323072829,1,2
10327,1323075822,1323075822,1323075826,0,4
9239,1320825943,1320825954,1323075927,11,2249973
9270,1320916190,1320916194,1323075963,4,2159769
10329,1323076050,1323076077,1323076263,27,186
10316,1323072981,1323072992,1323076290,11,3298
10331,1323076260,1323076287,1323076357,27,70
10332,1323076369,1323076392,1323076403,23,11
10333,1323076506,1323076512,1323076541,6,29
9682,1322123176,1322123184,1323076692,8,953508
10336,1323079494,1323079497,1323079497,3,0
10337,1323079525,1323079525,1323079530,0,5
10305,1323002643,1323002657,1323080191,14,77534
10306,1323002646,1323002657,1323083058,11,80401
10339,1323081362,1323083095,1323083095,1733,0
9886,1322554485,1322554494,1323085558,9,531064
10340,1323086978,1323086980,1323086985,2,5
10318,1323074748,1323074762,1323087137,14,12375
10343,1323087153,1323087160,1323087165,7,5
10320,1323074832,1323074837,1323087192,5,12355
10310,1323002657,1323002672,1323087271,15,84599
10311,1323002659,1323002672,1323087304,13,84632
10347,1323089484,1323089485,1323089490,1,5
10350,1323093537,1323093550,1323093587,13,37
10354,1323094649,1323094660,1323094693,11,33
10356,1323095393,1323095395,1323095396,2,1
10357,1323095470,1323095485,1323095491,15,6
10358,1323095537,1323095545,1323095577,8,32
10359,1323096277,1323096280,1323096285,3,5
10360,1323096470,1323096475,1323096476,5,1
10361,1323097232,1323097240,1323097255,8,15
10363,1323097240,1323097255,1323097275,15,20
10364,1323097245,1323097255,1323097268,10,13
10365,1323097249,1323097255,1323097265,6,10
10362,1323097236,1323097240,1323097283,4,43
10366,1323097253,1323097255,1323097340,2,85
10367,1323097451,1323097465,1323097485,14,20
10355,1323094721,1323094735,1323097490,14,2755
10368,1323097506,1323097510,1323097844,4,334
10369,1323097823,1323097825,1323097846,2,21
10371,1323097949,1323097960,1323097979,11,19
10374,1323098673,1323098680,1323098698,7,18
10375,1323098716,1323098725,1323098733,9,8
10373,1323098226,1323098230,1323098760,4,530
10370,1323097890,1323097900,1323098781,10,881
10376,1323098764,1323098770,1323098783,6,13
10377,1323098803,1323098815,1323098830,12,15
10378,1323098846,1323098860,1323098865,14,5
10379,1323098894,1323098905,1323098911,11,6
10380,1323099506,1323099520,1323099543,14,23
10381,1323099561,1323099565,1323099590,4,25
10353,1323094503,1323094510,1323100820,7,6310
10323,1323074973,1323074987,1323100883,14,25896
10372,1323097990,1323098005,1323101065,15,3060
10321,1323074881,1323074882,1323102419,1,27537
10351,1323093686,1323093700,1323102660,14,8960
10319,1323074792,1323074807,1323102737,15,27930
10324,1323075021,1323075032,1323104033,11,29001
10385,1323104953,1323104965,1323105411,12,446
10388,1323106195,1323106210,1323106211,15,1
10322,1323074924,1323074927,1323107012,3,32085
10389,1323109206,1323109210,1323109230,4,20
10390,1323109322,1323109330,1323109339,8,9
10391,1323109542,1323109555,1323109558,13,3
10392,1323109656,1323109660,1323109673,4,13
10393,1323110614,1323110620,1323110645,6,25
10300,1323002626,1323002627,1323116231,1,113604
10384,1323104595,1323104605,1323119452,10,14847
10344,1323087160,1323087175,1323143058,15,55883
10394,1323110666,1323110680,1323144466,14,33786
10383,1323100108,1323100120,1323146943,12,46823
10386,1323105461,1323105476,1323147772,15,42296
10312,1323023610,1323023612,1323153544,2,129932
10342,1323087095,1323087100,1323155378,5,68278
10387,1323105766,1323105775,1323157383,9,51608
10395,1323159748,1323159760,1323159762,12,2
10397,1323160643,1323160645,1323160646,2,1
10398,1323160819,1323160825,1323160826,6,1
10400,1323161356,1323161365,1323161381,9,16
10317,1323074118,1323074132,1323162272,14,88140
10298,1323002621,1323002627,1323165415,6,162788
10299,1323002624,1323002627,1323165438,3,162811
10407,1323165654,1323165655,1323165661,1,6
10307,1323002648,1323002657,1323166025,9,163368
10410,1323166128,1323166135,1323166140,7,5
10413,1323169844,1323169855,1323169855,11,0
10414,1323169846,1323169855,1323169856,9,1
10399,1323161171,1323161185,1323169941,14,8756
10417,1323173187,1323173200,1323173205,13,5
10418,1323173321,1323173335,1323173340,14,5
10421,1323181811,1323181825,1323181829,14,4
10422,1323181983,1323181990,1323181995,7,5
10423,1323182083,1323182095,1323182101,12,6
10424,1323182158,1323182170,1323182175,12,5
10425,1323182284,1323182290,1323182295,6,5
10426,1323182452,1323182455,1323182460,3,5
10427,1323183101,1323183115,1323183120,14,5
10428,1323183385,1323183400,1323183405,15,5
10429,1323183580,1323183595,1323183600,15,5
10430,1323184078,1323184090,1323184095,12,5
10431,1323184083,1323184090,1323184095,7,5
10432,1323184091,1323184105,1323184111,14,6
10433,1323184225,1323184240,1323184250,15,10
10434,1323184698,1323184705,1323184710,7,5
10435,1323184829,1323184840,1323184845,11,5
10436,1323185133,1323185140,1323185145,7,5
10437,1323185568,1323185575,1323185581,7,6
10438,1323187059,1323187060,1323187067,1,7
10439,1323187250,1323187255,1323187266,5,11
9511,1321552447,1321560309,1323212458,7862,1652149
10404,1323162746,1323162760,1323212576,14,49816
10415,1323169958,1323169960,1323214480,2,44520
10406,1323165634,1323165640,1323217951,6,52311
10419,1323177674,1323177685,1323220295,11,42610
10403,1323162624,1323162626,1323225168,2,62542
10308,1323002652,1323002657,1323225804,5,223147
10187,1322908082,1322908097,1323228850,15,320753
9920,1322637179,1322637182,1323229974,3,592792
10346,1323087334,1323087340,1323236451,6,149111
9790,1322419262,1322419269,1323245366,7,826097
10416,1323169961,1323169975,1323246162,14,76187
10158,1322816690,1322816702,1323246442,12,429740
10443,1323246463,1323246477,1323246478,14,1
10184,1322907508,1322907512,1323246510,4,338998
10446,1323246592,1323246595,1323246595,3,0
9782,1322315606,1322315619,1323247320,13,931701
10449,1323248553,1323248561,1323248601,8,40
10382,1323099602,1323099610,1323248635,8,149025
10450,1323248629,1323248635,1323248791,6,156
10451,1323248806,1323248815,1323248848,9,33
10441,1323245764,1323245770,1323249591,6,3821
10453,1323251083,1323251095,1323251102,12,7
10454,1323252906,1323252910,1323252915,4,5
10455,1323252916,1323252925,1323252931,9,6
10456,1323254619,1323254620,1323254625,1,5
10457,1323255110,1323255115,1323255120,5,5
10458,1323257006,1323257020,1323257025,14,5
10459,1323266259,1323266260,1323266266,1,6
10116,1322733716,1322733722,1323268120,6,534398
10460,1323272166,1323272170,1323272175,4,5
10461,1323272360,1323272365,1323272371,5,6
9890,1322560360,1322560374,1323282849,14,722475
10345,1323087218,1323087220,1323303074,2,215854
10188,1322908253,1323247360,1323310604,339107,63244
10462,1323333112,1323333115,1323333120,3,5
10463,1323334742,1323334750,1323334755,8,5
10464,1323335765,1323335770,1323335776,5,6
10465,1323336005,1323336010,1323336015,5,5
10466,1323337351,1323337360,1323337365,9,5
10467,1323337681,1323337690,1323337695,9,5
10468,1323337805,1323337810,1323337815,5,5
10469,1323338090,1323338095,1323338100,5,5
10313,1323069907,1323069917,1323342395,10,272478
10470,1323343714,1323343720,1323343854,6,134
10471,1323344072,1323344080,1323344112,8,32
10473,1323344310,1323344320,1323344326,10,6
10472,1323344148,1323344155,1323345392,7,1237
10411,1323166186,1323166195,1323345985,9,179790
10479,1323347716,1323347725,1323347730,9,5
10480,1323348159,1323348160,1323348165,1,5
10481,1323348257,1323348265,1323348270,8,5
10482,1323348718,1323348730,1323348733,12,3
10483,1323348819,1323348820,1323348827,1,7
10484,1323349438,1323349450,1323349457,12,7
10485,1323350563,1323350575,1323350580,12,5
10486,1323350662,1323350665,1323350675,3,10
10487,1323350986,1323350995,1323350998,9,3
10488,1323351179,1323351190,1323351196,11,6
10489,1323351255,1323351265,1323351270,10,5
10490,1323352245,1323352255,1323352262,10,7
10491,1323352544,1323352555,1323352561,11,6
10492,1323356457,1323356470,1323356475,13,5
10493,1323357305,1323357310,1323357315,5,5
10494,1323357458,1323357460,1323357465,2,5
10495,1323358487,1323358495,1323358500,8,5
10182,1322859933,1322859947,1323359649,14,499702
10478,1323346296,1323346300,1323364359,4,18059
10497,1323365774,1323365785,1323366188,11,403
10477,1323346266,1323346270,1323367028,4,20758
10409,1323166119,1323166120,1323368567,1,202447
10498,1323366206,1323366220,1323368930,14,2710
10475,1323346186,1323346195,1323379957,9,33762
10474,1323346129,1323346135,1323391013,6,44878
10328,1323075854,1323075867,1323400630,13,324763
10349,1323093304,1323093310,1323403304,6,309994
10496,1323363433,1323363446,1323414337,13,50891
10499,1323415670,1323415675,1323416132,5,457
9626,1321966443,1321979709,1323416938,13266,1437229
10442,1323246173,1323246175,1323417370,2,171195
10476,1323346227,1323346240,1323421080,13,74840
10405,1323163131,1323163135,1323428353,4,265218
10503,1323420990,1323421000,1323430699,10,9699
10507,1323434433,1323434440,1323434446,7,6
10508,1323435103,1323435115,1323435121,12,6
10509,1323435580,1323435595,1323435608,15,13
10510,1323435586,1323435595,1323435608,9,13
10511,1323435879,1323435880,1323435885,1,5
10512,1323438431,1323438445,1323438450,14,5
10516,1323439753,1323439765,1323439783,12,18
10501,1323418585,1323418600,1323439896,15,21296
10502,1323418823,1323418825,1323440021,2,21196
10519,1323440015,1323440020,1323440031,5,11
10521,1323440778,1323440785,1323440791,7,6
10522,1323440814,1323440815,1323440952,1,137
10523,1323441139,1323441145,1323441145,6,0
10524,1323441200,1323441205,1323441265,5,60
10506,1323432480,1323432490,1323448616,10,16126
10505,1323431114,1323431125,1323449281,11,18156
9602,1321962840,1321962849,1323451452,9,1488603
10500,1323417386,1323417400,1323455233,14,37833
10525,1323445175,1323445180,1323485380,5,40200
10504,1323430025,1323430031,1323492612,6,62581
10527,1323446180,1323446185,1323497451,5,51266
10326,1323075563,1323075573,1323512623,10,437050
10531,1323503005,1323503020,1323540899,15,37879
10513,1323439518,1323439525,1323542994,7,103469
10540,1323546385,1323546400,1323549218,15,2818
10535,1323546366,1323546370,1323549337,4,2967
10408,1323166038,1323166045,1323551870,7,385825
10541,1323546388,1323546400,1323552891,12,6491
10538,1323546376,1323546385,1323553835,9,7450
10537,1323546373,1323546385,1323553923,12,7538
10536,1323546369,1323546370,1323554096,1,7726
10539,1323546382,1323546385,1323554100,3,7715
10543,1323546398,1323549265,1323556115,2867,6850
10544,1323546401,1323549385,1323557358,2984,7973
10546,1323546418,1323552910,1323558497,6492,5587
10551,1323546646,1323556135,1323560427,9489,4292
10401,1323161393,1323161395,1323561291,2,399896
10552,1323546648,1323557380,1323562018,10732,4638
10553,1323546652,1323558520,1323562153,11868,3633
10554,1323546655,1323560455,1323564839,13800,4384
10563,1323560130,1323560140,1323565518,10,5378
10548,1323546637,1323553945,1323566735,7308,12790
10549,1323546640,1323554110,1323567060,7470,12950
10550,1323546643,1323554140,1323567197,7497,13057
10542,1323546395,1323546400,1323569145,5,22745
10557,1323546664,1323562195,1323574214,15531,12019
10545,1323546407,1323551905,1323574622,5498,22717
10547,1323546420,1323553855,1323576645,7435,22790
10555,1323546658,1323561385,1323577427,14727,16042
10558,1323546667,1323564865,1323578952,18198,14087
10528,1323455451,1323455455,1323580498,4,125043
10556,1323546661,1323562060,1323586254,15399,24194
10564,1323590204,1323590215,1323590242,11,27
10566,1323590715,1323590725,1323601495,10,10770
10567,1323594155,1323594160,1323601887,5,7727
10517,1323439795,1323439810,1323605890,15,166080
10518,1323439872,1323439887,1323606856,15,166969
10568,1323602455,1323602470,1323613225,15,10755
10559,1323546670,1323566785,1323625352,20115,58567
10452,1323248902,1323248905,1323641148,3,392243
10530,1323502650,1323502660,1323654785,10,152125
10514,1323439636,1323439645,1323663153,9,223508
10560,1323546673,1323567070,1323678228,20397,111158
10561,1323546676,1323567220,1323680011,20544,112791
10573,1323683290,1323683305,1323683311,15,6
10572,1323683286,1323683290,1323683298,4,8
10577,1323683307,1323683320,1323683335,13,15
10578,1323683310,1323683320,1323683341,10,21
10574,1323683295,1323683305,1323683322,10,17
10575,1323683300,1323683305,1323683323,5,18
10576,1323683304,1323683305,1323683323,1,18
10579,1323683312,1323683320,1323683342,8,22
10580,1323683316,1323683320,1323683348,4,28
10581,1323683318,1323683320,1323683350,2,30
10584,1323687399,1323687400,1323687428,1,28
10585,1323687443,1323687445,1323687460,2,15
10515,1323439700,1323439705,1323688540,5,248835
10570,1323605704,1323605710,1323689077,6,83367
10571,1323605826,1323605833,1323689077,7,83244
10592,1323691152,1323691165,1323691199,13,34
10582,1323686060,1323686065,1323693911,5,7846
10593,1323693936,1323693940,1323693971,4,31
10591,1323690218,1323690220,1323694191,2,3971
10596,1323694331,1323694345,1323694367,14,22
10598,1323694389,1323694390,1323694416,1,26
10599,1323694456,1323694465,1323695351,9,886
10600,1323695576,1323695590,1323695640,14,50
10601,1323696406,1323696415,1323696446,9,31
10602,1323697050,1323697060,1323697763,10,703
10604,1323698338,1323698350,1323698377,12,27
10606,1323700426,1323700435,1323700440,9,5
10607,1323700454,1323700465,1323700472,11,7
10588,1323689271,1323689275,1323703601,4,14326
10609,1323705272,1323705280,1323705284,8,4
10590,1323689427,1323689440,1323705416,13,15976
10529,1323502646,1323502660,1323706344,14,203684
10610,1323705342,1323705355,1323706974,13,1619
10612,1323708397,1323708400,1323709159,3,759
10615,1323709330,1323709345,1323709346,15,1
10617,1323709913,1323709915,1323709916,2,1
10611,1323707316,1323707320,1323710676,4,3356
10616,1323709359,1323709360,1323711415,1,2055
10619,1323711628,1323711640,1323711641,12,1
10620,1323711687,1323711700,1323711702,13,2
10621,1323711750,1323711760,1323711793,10,33
10520,1323440052,1323440065,1323711850,13,271785
10597,1323694348,1323706375,1323716215,12027,9840
8118,1317813292,1317813296,1323722248,4,5908952
10325,1323075394,1323075410,1323722746,16,647336
10533,1323503900,1323503905,1323739592,5,235687
10586,1323688325,1323688330,1323739824,5,51494
10589,1323689306,1323689320,1323760793,14,71473
10622,1323765854,1323765865,1323765870,11,5
10623,1323767870,1323767875,1323767881,5,6
10587,1323688332,1323688345,1323768474,13,80129
10625,1323768853,1323768865,1323768871,12,6
10626,1323768858,1323768865,1323768871,7,6
10627,1323768860,1323768865,1323768871,5,6
10628,1323768863,1323768865,1323768871,2,6
10629,1323769655,1323769660,1323769661,5,1
10630,1323769722,1323769736,1323769886,14,150
10631,1323770206,1323770215,1323770379,9,164
10633,1323772119,1323772120,1323772122,1,2
10634,1323772192,1323772195,1323772196,3,1
10635,1323772268,1323772270,1323772308,2,38
10636,1323772471,1323772480,1323772506,9,26
10637,1323772544,1323772555,1323772556,11,1
10618,1323709990,1323710005,1323772560,15,62555
10638,1323772602,1323772615,1323772648,13,33
10639,1323772883,1323772885,1323772890,2,5
10640,1323773158,1323773170,1323773175,12,5
10641,1323773918,1323773920,1323774479,2,559
10643,1323775242,1323775255,1323775257,13,2
10330,1323076168,1323102745,1323775977,26577,673232
10644,1323776254,1323776260,1323776266,6,6
10645,1323777102,1323777115,1323777117,13,2
10605,1323700166,1323700180,1323778952,14,78772
10647,1323778961,1323778975,1323779087,14,112
10649,1323779172,1323779185,1323779605,13,420
10646,1323777231,1323777235,1323779789,4,2554
10650,1323780571,1323780580,1323780652,9,72
10651,1323780732,1323780745,1323780751,13,6
10653,1323780820,1323780835,1323780840,15,5
10652,1323780800,1323780805,1323780961,5,156
10654,1323781267,1323781270,1323783180,3,1910
10655,1323783624,1323783625,1323783973,1,348
10648,1323779053,1323779065,1323784089,12,5024
10656,1323784696,1323784705,1323784708,9,3
10657,1323784937,1323784945,1323784949,8,4
10658,1323785582,1323785590,1323785754,8,164
10659,1323787846,1323787855,1323787860,9,5
10660,1323788396,1323788410,1323788729,14,319
10420,1323178938,1323212500,1323788740,33562,576240
10396,1323159840,1323159850,1323789392,10,629542
10662,1323790132,1323790135,1323790141,3,6
10663,1323790189,1323790195,1323790198,6,3
10664,1323790315,1323790330,1323790400,15,70
10661,1323788677,1323788680,1323791710,3,3030
10594,1323694205,1323694210,1323799816,5,105606
10440,1323245703,1323245710,1323814784,7,569074
10534,1323503903,1323503905,1323833855,2,329950
10565,1323590635,1323590650,1323852055,15,261405
9699,1322133456,1322145459,1323853943,12003,1708484
10671,1323854120,1323854125,1323854129,5,4
10672,1323855035,1323855040,1323855045,5,5
10673,1323856025,1323856030,1323856033,5,3
10674,1323858270,1323858280,1323858283,10,3
10675,1323858396,1323858400,1323858404,4,4
10676,1323858554,1323858565,1323858568,11,3
10677,1323858659,1323858670,1323858673,11,3
10678,1323858752,1323858760,1323858763,8,3
10679,1323858850,1323858865,1323858868,15,3
10680,1323858882,1323858895,1323858898,13,3
10681,1323858935,1323858940,1323858944,5,4
10682,1323859158,1323859165,1323859168,7,3
10683,1323859203,1323859210,1323859227,7,17
10684,1323859256,1323859270,1323859274,14,4
10685,1323859458,1323859465,1323859469,7,4
10686,1323859517,1323859525,1323859529,8,4
10687,1323859621,1323859630,1323859632,9,2
10688,1323860149,1323860155,1323860161,6,6
10689,1323860401,1323860410,1323860416,9,6
10690,1323860504,1323860515,1323860519,11,4
10691,1323861232,1323861235,1323861243,3,8
10692,1323861267,1323861280,1323861288,13,8
10693,1323861383,1323861385,1323861385,2,0
10694,1323862877,1323862885,1323862893,8,8
10695,1323866690,1323866695,1323866701,5,6
10696,1323868266,1323868270,1323868276,4,6
10697,1323869117,1323869125,1323869130,8,5
10698,1323869612,1323869620,1323869623,8,3
10699,1323870452,1323870460,1323870463,8,3
10700,1323873045,1323873055,1323873059,10,4
10642,1323774218,1323774220,1323890947,2,116727
8258,1318518533,1318518536,1323923865,3,5405329
10569,1323603811,1323603820,1323927498,9,323678
10595,1323694232,1323694240,1323932423,8,238183
10701,1323936248,1323936250,1323936280,2,30
10704,1323946426,1323946435,1323946456,9,21
10707,1323946447,1323946450,1323946465,3,15
10710,1323946457,1323946465,1323946467,8,2
10709,1323946453,1323946465,1323946467,12,2
10711,1323946597,1323946600,1323946604,3,4
10705,1323946434,1323946435,1323946745,1,310
10708,1323946450,1323946465,1323947188,15,723
10706,1323946442,1323946450,1323947556,8,1106
10712,1323948363,1323948370,1323948374,7,4
10713,1323948557,1323948565,1323948568,8,3
10714,1323948710,1323948715,1323948719,5,4
10715,1323948890,1323948895,1323948902,5,7
10716,1323949259,1323949270,1323949274,11,4
10717,1323949393,1323949405,1323949539,12,134
10669,1323853761,1323853765,1323950028,4,96263
10718,1323953958,1323953965,1323953993,7,28
10719,1323955242,1323955255,1323955282,13,27
10720,1323955306,1323955315,1323955321,9,6
10721,1323957225,1323957235,1323957242,10,7
10722,1323957300,1323957310,1323957314,10,4
10723,1323962829,1323962830,1323962833,1,3
10727,1323962952,1323962965,1323962967,13,2
10724,1323962930,1323962935,1323962938,5,3
10725,1323962943,1323962950,1323962953,7,3
10726,1323962947,1323962950,1323962953,3,3
10735,1323963186,1323963190,1323963193,4,3
10733,1323963167,1323963175,1323963178,8,3
10734,1323963172,1323963175,1323963178,3,3
10730,1323963147,1323963160,1323963162,13,2
10731,1323963154,1323963160,1323963162,6,2
10732,1323963159,1323963160,1323963163,1,3
10736,1323963519,1323963520,1323963523,1,3
10738,1323963526,1323963535,1323963538,9,3
10739,1323963533,1323963535,1323963537,2,2
10740,1323963538,1323963550,1323963553,12,3
10737,1323963522,1323963535,1323963612,13,77
10742,1323964064,1323964075,1323964078,11,3
10743,1323964112,1323964120,1323964123,8,3
10744,1323964370,1323964375,1323964377,5,2
10745,1323964374,1323964375,1323964378,1,3
10746,1323964379,1323964390,1323964393,11,3
10747,1323964382,1323964390,1323964393,8,3
10748,1323964385,1323964390,1323964393,5,3
10749,1323966469,1323966475,1323966478,6,3
10741,1323963804,1323963805,1323975562,1,11757
10665,1323790434,1323790435,1324006792,1,216357
10750,1323968221,1323968230,1324007134,9,38904
10624,1323768297,1323768310,1324009702,13,241392
9207,1320605335,1320605349,1324016141,14,3410792
10670,1323853781,1323853795,1324033539,14,179744
10703,1323938639,1323938650,1324035930,11,97280
10751,1324037485,1324037500,1324037504,15,4
10668,1323852607,1323852610,1324068327,3,215717
10444,1323246525,1323246535,1324131898,10,885363
10157,1322816458,1322816462,1324134387,4,1317925
10755,1324141177,1324141180,1324146886,3,5706
10532,1323503326,1323503335,1324170896,9,667561
10335,1323077843,1323077847,1324189963,4,1112116
10729,1323963109,1323963116,1324196748,7,233632
10756,1324197507,1324197520,1324199347,13,1827
10754,1324140883,1324140895,1324225340,12,84445
10583,1323686271,1324134400,1324242258,448129,107858
10603,1323697936,1323697945,1324243496,9,545551
10761,1324222957,1324222961,1324249085,4,26124
10762,1324223129,1324223140,1324255156,11,32016
10757,1324218397,1324218400,1324268121,3,49721
10775,1324292227,1324292230,1324292257,3,27
10769,1324291163,1324291165,1324293262,2,2097
